,channelid,videoid,video_title,video_description,topiccategories,videothumbnails,videotags,videocommentcount,videodislikecount,videolikeCount,videoviewcount,categoryId
49,UCsooa4yRKGN_zEE8iknghZA,8_KWmzLObQ4,A brief history of dogs - David Ian Howe,"Trace the history of how wolves, one of humanity's oldest rivals, evolved into the domesticated dogs we call “man's best friend.” -- Since their emergence over ...","['Film', 'Entertainment']",https://i.ytimg.com/vi/8_KWmzLObQ4/hqdefault.jpg,"['TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education', 'animation', 'david ian howe', 'cabong studios', 'history of dogs', 'dogs', 'wolves', 'gray wolf', 'domestication of dogs', 'domestication of animals', 'evolution of dogs', 'mans best friend', 'mans best friend dog', 'pets', 'brief history of dogs', ""when did dogs become man's best friend"", 'when did dogs become domesticated', 'when did dogs exist', 'when did dogs evolve']",1501,438,34977,1652353,27
50,UCupvZG-5ko_eiXAupbDfxWw,NmRJgKbibB8,Kevin Durant in tears: Mom is the &#39;real MVP&#39;,Oklahoma City Thunder's Kevin Durant delivers an emotional speech thanking his mother for his NBA MVP award. More from CNN at http://www.cnn.com/ To ...,['Society'],https://i.ytimg.com/vi/NmRJgKbibB8/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'nba', 'okc', 'oklahoma', 'city', 'thunder', 'kevin', 'durant', 'mom', 'mother', 'crying', 'tearful', 'mvp', 'speech', 'thank you', 'I Heart Mom', 'Kevin Durant (Basketball Player)', ""kevin durant's mvp speech"", 'mvp speech', 'kevin durant mvp', 'sports', 'us news']",1520,314,29886,1544023,25
51,UCupvZG-5ko_eiXAupbDfxWw,mtEClycW1dA,Teen discovers he&#39;s been a missing person for 13 years,An 18-year-old in Ohio finds out he was classified as a missing person from Alabama 13 years ago after he tried to apply for college. CNN's Jean Casarez ...,"['Society', 'Television_program']",https://i.ytimg.com/vi/mtEClycW1dA/hqdefault.jpg,"['CNN News CNN TV CNN Newsroom Newsroom alabama', 'ohio', 'missing child', 'missing child found', 'julian hernandez', 'college', 'social security', 'cnn newsroom', 'newsroom', 'us', 'us news']",5900,3299,85977,13227220,25
52,UCupvZG-5ko_eiXAupbDfxWw,9RM5HM37CwI,9/11 audio recordings offer dramatic timeline,Audio recordings from 9/11 include chilling words from the lead hijacker as the attacks were in progress.,['Society'],https://i.ytimg.com/vi/9RM5HM37CwI/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'The Situation Room', 'default']",7932,1873,38530,4872332,25
53,UCupvZG-5ko_eiXAupbDfxWw,DRBfM709Yqc,John Kerry fires back at congressman: Are you serious?,Former Secretary of State John Kerry got into a contentious exchange with Rep. Thomas Massie (R-KY) over Kerry's college degree and the evidence of climate ...,"['Politics', 'Society']",https://i.ytimg.com/vi/DRBfM709Yqc/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'John Kerry', 'Rep. Thomas Massie', 'Political Science', 'Bachelors degree', 'climate change', 'politics']",11243,776,20102,1698588,25
54,UCupvZG-5ko_eiXAupbDfxWw,yk1nR6n5KPw,Jacob Zuma sings at Mandela funeral,South African President Jacob Zuma sings at the funeral of Nelson Mandela.,['Society'],https://i.ytimg.com/vi/yk1nR6n5KPw/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'mandela funeral', 'jacob zuma', 'sings', 'nelson mandela', 'South Africa', 'World']",351,174,3633,683152,25
55,UCupvZG-5ko_eiXAupbDfxWw,qs0hrzzGxg8,Man receives face transplant after suicide attempt,Andy Sandness received a near-full face transplant after shooting himself in the face in a suicide attempt.,['Society'],https://i.ytimg.com/vi/qs0hrzzGxg8/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'International Desk', 'default']",6298,1114,50530,3846361,25
56,UCupvZG-5ko_eiXAupbDfxWw,HVqWEoyiaBA,See SpaceX&#39;s Falcon Heavy rocket land all 3 boosters for the first time,"SpaceX's Falcon Heavy rocket, the most powerful vehicle flying today, launched its first-ever mission for a paying customer. It was also the first time SpaceX ...",['Society'],https://i.ytimg.com/vi/HVqWEoyiaBA/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN']",1399,289,8013,752432,25
57,UCupvZG-5ko_eiXAupbDfxWw,Hkr7mAOjrc4,NASA discovers Earth-like planet in &#39;habitable zone...,"NASA said its Kepler spacecraft has spotted ""Earth's bigger, older cousin"": the first nearly Earth-size planet to be found in a ""habitable zone.""","['Society', 'Television_program']",https://i.ytimg.com/vi/Hkr7mAOjrc4/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'NASA', 'Kepler', 'Kepler-452b', 'Cygnus', '400 light-years', 'gravity', 'satellite', 'telescope', 'space', 'default']",2302,666,11647,1320038,25
58,UCupvZG-5ko_eiXAupbDfxWw,yL9UJVtgPZY,Anderson Cooper tries a schizophrenia simulator,CNN's Anderson Cooper tries to go through a normal day using a schizophrenia simulator. More from CNN at http://www.cnn.com/ To license this and other ...,['Society'],https://i.ytimg.com/vi/yL9UJVtgPZY/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'Anderson Cooper 360', 'schizophrenia', 'schizophrenia simulator', 'anderson cooper', 'cnn', 'voices', 'hearing voices', 'test', 'psychology', 'psychiatry', 'AC', 'medical', 'health', 'medicine', 'tech']",6325,1591,38032,3748173,25
59,UCupvZG-5ko_eiXAupbDfxWw,9FEPDJnyTcY,Police pull over state attorney,"The Orlando Police Department released bodycam footage of two officers pulling over Florida's first black elected state attorney, Aramis Ayala.","['Vehicle', 'Lifestyle']",https://i.ytimg.com/vi/9FEPDJnyTcY/hqdefault.jpg,"['CNN Newsroom', 'default', 'us news', 'cnn', 'latest news', 'happening now']",9850,3927,39357,6611989,25
60,UCupvZG-5ko_eiXAupbDfxWw,RhxZ7fzJGpY,Keilar to Trump official: Where is Trump&#39;s health care plan?,"With two months left before the election, Brianna Keilar pressed White House deputy communications director and deputy press secretary Brian Morgenstern on ...","['Politics', 'Society']",https://i.ytimg.com/vi/RhxZ7fzJGpY/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'Politics', 'Briana Keilar', 'CNN Newsroom', '2020 Presidential Election', 'President Trump', 'Healthcare', 'Brian Morgenstern', 'Supreme Court', 'Obamacare']",14487,1107,16412,852679,25
61,UCupvZG-5ko_eiXAupbDfxWw,thihXcZXOsU,Craziest moments at U.N. General Assembly,"From Gadhafi to Ahmadinejad, Bush to Chavez: look back at memorable moments from past UNGA sessions. Richard Roth reports.","['Politics', 'Society']",https://i.ytimg.com/vi/thihXcZXOsU/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'u.n.', 'united nations', 'unga', 'united nations general assembly', 'gadhafi', 'bush', 'iran', 'libya', 'usa', 'new york', 'cnn', 'chavez', 'hugo chavez', 'george bush', 'world news']",7526,7886,80666,12889455,25
62,UCupvZG-5ko_eiXAupbDfxWw,af0wFLhlGX0,Hearing goes off the rails when lawmaker keeps banging table,Rep. Louie Gohmert (R-TX) refused to quit banging the table after House Judiciary Chairman Jerrold Nadler (D-NY) gave a Former Deputy Attorney General ...,"['Politics', 'Society']",https://i.ytimg.com/vi/af0wFLhlGX0/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'louie gohmert', 'jerrold nadler', 'us news', 'politics', 'jerry nadler']",6672,443,6809,526773,25
63,UCupvZG-5ko_eiXAupbDfxWw,V-tykQX4WYE,The secret of why Trump won&#39;t release his taxes | With Chris Cillizza,President Trump has constructed a narrative in which he clawed his way to the top by sheer will. The New York Times released a story that calls that narrative ...,"['Society', 'Politics']",https://i.ytimg.com/vi/V-tykQX4WYE/hqdefault.jpg,"['happening now', 'politics', 'President Donald Trump', ""Donald Trump's taxes"", 'Chris Cillizza', 'cnn', 'news']",10254,2477,30401,2691930,25
64,UCupvZG-5ko_eiXAupbDfxWw,Yk2p2oyXxTc,Fauci fires back at Sen. Paul: You&#39;re not listening to the CDC director,Dr. Anthony Fauci responds to Sen. Rand Paul (R-KY) after the senator accuses him of contributing to an economic lockdown due to Fauci's coronavirus ...,"['Politics', 'Society']",https://i.ytimg.com/vi/Yk2p2oyXxTc/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'rand paul', 'anthony fauci', 'coronavirus', 'covid-19', 'health', 'us news', 'politics']",17359,1409,20051,1534902,25
65,UCupvZG-5ko_eiXAupbDfxWw,dfLGUaHOqiM,Anderson Cooper schools Lara Trump after tone-deaf Germany comment,"CNN's Anderson Cooper gives Lara Trump a history lesson after her comments about the ""downfall of Germany"" on the Fox Business Network.","['Television_program', 'Society', 'Politics']",https://i.ytimg.com/vi/dfLGUaHOqiM/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'Anderson Cooper', 'Lara Trump', 'Germany', 'immigration', 'history', 'Politics', 'Ridiculist']",10993,2482,30782,2661218,25
66,UCupvZG-5ko_eiXAupbDfxWw,b74d6NVTJ6s,Chris Cuomo opens up about Covid-19 fight,CNN's Chris Cuomo talks about advice given to him by a pulmonary expert on how to fight Covid-19 and says you have to fight back against the virus to beat it.,['Society'],https://i.ytimg.com/vi/b74d6NVTJ6s/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'chris cuomo', 'cuomo primetime', 'cuomo prime time', 'coronavirus', 'covid 19', 'us news', 'medical news', 'health news', 'must see moments']",9324,2689,39383,1933137,25
67,UCupvZG-5ko_eiXAupbDfxWw,L00B4MeziiI,"Raw video: Biden, Ryan get heated over Bush era tax cuts",Vice President Joe Biden and GOP vice presidential candidate Rep. Paul Ryan share the stage in their only debate. Watch all of the debates LIVE at ...,"['Politics', 'Society']",https://i.ytimg.com/vi/L00B4MeziiI/hqdefault.jpg,"['bush era taxes', 'taxes', 'trickle down', 'biden taxes', 'paul ryan taxes', '2012 vp debate', 'vice president', 'paul ryan', 'joe biden', 'biden vs ryan', 'vice presidential debate', 'kentucky debate', 'danville kentucky', 'CNN', 'News', 'TV', 'Debates', '2012', 'vp', 'debate', 'biden ryan debate']",1194,154,2920,513887,25
68,UCupvZG-5ko_eiXAupbDfxWw,9UF4z56l2VQ,Pilot of shaking plane asks passengers to pray,"An AirAsia X flight to Malaysia from Perth, Australia, was forced to turn back Sunday after the A330 aircraft began shaking due to what the airline called a ...",['Society'],https://i.ytimg.com/vi/9UF4z56l2VQ/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'New Day', 'world news', 'newday', 'dave briggs']",8938,2065,36325,7438130,25
69,UCupvZG-5ko_eiXAupbDfxWw,GVdVzaj7GHE,DUI offender awakes from &#39;coma&#39;,See why this guy thinks he's been in a coma-- for 10 years! CNN's Jeanne Moos on a prank-with-a-message. More from CNN at http://www.cnn.com/,,https://i.ytimg.com/vi/GVdVzaj7GHE/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'The Situation Room', 'prank', 'drunk', 'coma', 'epic', 'doctor', 'hospital', 'dui', 'Jeanne Moos', 'fake coma', 'viral video', 'viral coma video', '10 year coma', 'drunk driver', 'hilarious dui prank', 'coma prank', 'us']",1247,1471,17962,1774065,25
70,UCupvZG-5ko_eiXAupbDfxWw,D9D-BNoNHyA,Harlow shuts down WH official: Stop attacking the press or this interview will end,CNN's Poppy Harlow presses White House Deputy Press Secretary Brian Morgenstern about the bombshell New York Times' report on President Trump's taxes.,"['Society', 'Politics']",https://i.ytimg.com/vi/D9D-BNoNHyA/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'Politics', 'Brian Morgenstern', 'White House Deputy Press Secretary', 'New York Times', 'President Donald Trump', 'Taxes', 'Poppy Harlow']",15701,1749,20681,981008,25
71,UCupvZG-5ko_eiXAupbDfxWw,IEB6gKGHrNE,N. Korea showcases sons of U.S. defector in video,The sons of an American defector to North Korea appear in a video scolding the U.S. and saying American troops should leave South Korea. CNN's Brian Todd ...,"['Television_program', 'Society']",https://i.ytimg.com/vi/IEB6gKGHrNE/hqdefault.jpg,"['north korea video', 'north korean brothers', 'north korea propaganda default', 'world news', 'situation room', 'brian todd', 'cnn', 'news', 'north korea']",1724,429,4645,721080,25
72,UCupvZG-5ko_eiXAupbDfxWw,5gSO_qIiZvo,Doctor reacts to Trump&#39;s claim: It&#39;s a preposterous thought,"An emergency room physician from Arizona, which saw a recent spike in coronavirus cases, discusses a claim made by President Trump that a majority of ...","['Society', 'Politics']",https://i.ytimg.com/vi/5gSO_qIiZvo/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN']",5797,858,10701,954806,25
73,UCupvZG-5ko_eiXAupbDfxWw,Ou82IEI2WA8,Joe Biden gets surprise endorsement: Cindy McCain,"Cindy McCain, widow of 2008 Republican presidential nominee Sen. John McCain, says that she is endorsing 2020 Democratic presidential nominee Joe Biden ...","['Society', 'Politics']",https://i.ytimg.com/vi/Ou82IEI2WA8/hqdefault.jpg,"['latest News', 'Happening Now', 'CNN', 'joe biden', 'cindy mccain', 'donald trump', 'biden vs trump', '2020 presidential election', '2020 us presidential election', '2020 us election', 'politics', 'the lead', 'tapper', 'jake tapper']",7781,1121,14620,702611,25
74,UCupvZG-5ko_eiXAupbDfxWw,xO7h96LqiSc,Man after surgery: &#39;You&#39;re my wife?&#39;,"Watch drugged hubby smitten with stranger. Wait, she's his wife! CNN's Jeanne Moos reports on ""eye candy"" and anesthesia.",,https://i.ytimg.com/vi/xO7h96LqiSc/hqdefault.jpg,"['CNN', 'News', 'CNN TV', 'CNN Newsroom', 'The Situation Room', 'doped up', 'drugged up', 'first love', 'patient', 'Jeanne Moos']",2619,1585,58702,3122860,25
75,UCjG2HX7jfwqIjzTlaF1CPGA,tGBHFnIXdAk,"गोंगबु बीभत्स हत्याकाण्डकी महिला आरोपी सार्वजनिक, फेसबुकमा बदनाम गराउन खोजेपछि हत्या गरेको खुलासा !",गोंगबुको विभत्स हत्याका आरोपीलाई प्रहरीले पक्राउ गरि सावर्जनिक गरेको छ । दाङका कृष्णबहादुर बोहराको हत्या ...,"['Television_program', 'Society']",https://i.ytimg.com/vi/tGBHFnIXdAk/hqdefault.jpg,"['news24 tv', '#News24Nepal', '#SidhaKuraJanataSanga', '#PowerNews', 'news24 nepal', 'news24 online tv', 'power news', 'chha prasna', 'issue of the day', 'report', 'business news', 'nepal broad casting channel', 'sports news', 'news24 television', 'news village', 'jilla news', 'news24nepal.tv', 'news24nepal', 'Health24', 'न्यूज २४', 'main news', 'main report', 'आमा']",98,92,2466,161641,25
76,UCjG2HX7jfwqIjzTlaF1CPGA,n61T_TLnZmU,भूकम्प प्रतिरोधी घरका लागि कोरियाली नमूना - NEWS24 TV,बैशाख १२ गतेको महाविनाशकारी भूकम्प पछि मुलुक अहिले पुनर्निर्माणको चरणमा जुटेको छ । भूकम्प पछिको पुनर्निर्माण ...,['Society'],https://i.ytimg.com/vi/n61T_TLnZmU/hqdefault.jpg,"['news24', 'tv', 'Bhukampa Pratirodhatmak namuna ghar', 'भूकम्प प्रतिरोधी घरका लागि कोरियाली नमूना', 'NBC', 'NEWS24', 'POWERNEWS', 'NEWS24 TELEVISION', 'JILLA NEWS', 'JAYA SHAWABHIMAN', 'NEWS OF NEPAL', 'NBC NEWS', 'NEWS24 REPORTING', 'NEWSVILLAGE', '6 PRASHNA', 'news24 tv online', 'news24 online', 'news24 nepal', 'news tv nepal', '100% REPORT', '50% REPORT', 'IOD', 'ISSUE OF THE DAY', 'dharmik', 'MAIN NEWS', 'health 24', 'SPORTS 24']",133,62,2365,163987,25
77,UCjG2HX7jfwqIjzTlaF1CPGA,DPvO0RbWOcI,जन्मने वित्तिकै रुनुको सट्टा शिशु रिसाएपछि - NEWS24 TV,एक नवजात शिशुको एक्सप्रेशनका कारण शिशुको तस्वीर अहिले सामाजिक सञ्जालमा 'भाइरल' बनेको छ । यो घटना ब्राजिलको ...,['Society'],https://i.ytimg.com/vi/DPvO0RbWOcI/hqdefault.jpg,"['news24 tv', '#News24Nepal', '#SidhaKuraJanataSanga', '#PowerNews', 'news24 nepal', 'news24 online tv', 'power news', 'chha prasna', 'issue of the day', 'report', 'business news', 'nepal broad casting channel', 'sports news', 'news24 television', 'news village', 'jilla news', 'news24nepal.tv', 'news24nepal', 'Health24', 'न्यूज २४', 'main news', 'main report', 'आमा']",279,747,15351,1347693,25
78,UCjG2HX7jfwqIjzTlaF1CPGA,Y1l8CyuZmM8,EVEING NEWS FATAFAT - NEWS24 TV,EVEING NEWS FATAFAT - NEWS24 TV SUBSCRIBE :http://www.youtube.com/user/news24tvchannel WEBSITE : WWW.NEWS24NEPAL.TV #News24Nepal ...,['Society'],https://i.ytimg.com/vi/Y1l8CyuZmM8/hqdefault.jpg,"['news24 tv', '#News24Nepal', '#SidhaKuraJanataSanga', '#PowerNews', 'news24 nepal', 'news24 online tv', 'power news', 'chha prasna', 'issue of the day', 'report', 'business news', 'nepal broad casting channel', 'sports news', 'news24 television', 'news village', 'jilla news', 'news24nepal.tv', 'news24nepal', 'Health24', 'न्यूज २४', 'main news', 'main report', 'आमा']",35,39,1480,31840,25
